#	Name	Team	G	PA	AB	H	2B	3B	HR	R	RBI	BB	SO	HBP	SB	CS	AVG	OBP	SLG	OPS	wOBA	wRC+	BsR	Fld	Off	Def	WAR	ADP
543	Steward Berroa	MIL	6	16	14	3	1	0	0	2	1	1	5	0	1	0	.200	.271	.299	.571	.255	61	0.1	0.1	-0.6	0.1	0.0	999.0
544	César Prieto	STL	13	41	39	9	2	0	1	4	4	2	6	0	0	0	.240	.275	.334	.609	.266	70	0.0	0.0	-1.5	0.1	0.0	999.0
545	Orelvis Martinez		18	70	64	13	3	0	2	6	8	5	20	1	0	0	.200	.263	.354	.617	.269	70	-0.1	0.0	-2.6	0.3	0.0	999.0
546	Will Banfield	CIN	8	22	20	4	1	0	0	2	2	1	6	0	0	0	.199	.242	.313	.555	.243	47	0.0	0.0	-1.4	0.7	0.0	999.0
547	Randal Grichuk	NYY	41	160	148	34	7	0	5	17	18	10	34	2	0	0	.228	.280	.391	.671	.291	86	-0.2	-0.6	-2.8	-2.7	0.0	999.0
548	Nick Morabito	NYM	4	11	10	2	0	0	0	1	1	1	3	0	0	0	.245	.298	.333	.632	.280	80	0.0	0.0	-0.2	-0.1	0.0	999.0
549	Garrett Hampson	CIN	17	53	47	10	2	0	1	5	4	4	14	0	2	0	.217	.281	.314	.595	.265	62	0.1	0.0	-2.3	0.6	0.0	999.0
550	Orlando Arcia	MIN	33	125	115	25	5	0	3	11	12	8	27	1	0	0	.217	.269	.333	.602	.265	66	-0.2	0.0	-5.1	0.8	0.0	999.0
551	Brennen Davis	SEA	5	17	15	3	1	0	1	2	2	1	5	0	0	0	.197	.273	.360	.633	.278	83	0.0	0.0	-0.4	-0.2	0.0	999.0
552	Tirso Ornelas	SDP	32	93	85	20	4	0	2	9	9	7	19	1	1	0	.231	.290	.349	.639	.281	82	-0.1	0.0	-2.1	-1.0	0.0	999.0
553	Jared Young	NYM	12	37	33	7	2	0	1	4	4	3	9	0	0	0	.218	.288	.363	.651	.286	85	0.0	0.0	-0.7	-0.6	0.0	999.0
554	Ryan Fitzgerald	LAD	5	11	10	2	0	0	0	1	1	1	3	0	0	0	.204	.268	.337	.606	.266	69	0.0	0.0	-0.4	0.0	0.0	999.0
