#	Name	Team	G	PA	AB	H	2B	3B	HR	R	RBI	BB	SO	HBP	SB	CS	AVG	OBP	SLG	OPS	wOBA	wRC+	BsR	Fld	Off	Def	WAR	ADP
3620	Daris Cordero		0	1	1	0	0	0	0	0	0	0	0	0	0	0	.134	.174	.186	.360	.164	-3	0.0	0.0	-0.1	0.0	0.0	999.0
3621	Wilberson De Pena	NYY	0	1	1	0	0	0	0	0	0	0	0	0	0	0	.138	.188	.210	.398	.180	10	0.0	0.0	-0.1	0.0	0.0	999.0
3622	Ovandy Frias		0	1	1	0	0	0	0	0	0	0	0	0	0	0	.135	.175	.184	.359	.163	-3	0.0	0.0	-0.1	0.0	0.0	999.0
3623	Shendrion Martinus	CIN	0	1	1	0	0	0	0	0	0	0	0	0	0	0	.147	.190	.184	.374	.171	-2	0.0	0.0	-0.1	0.0	0.0	999.0
3624	Luis Vicioso		0	1	1	0	0	0	0	0	0	0	0	0	0	0	.156	.194	.214	.409	.183	11	0.0	0.0	-0.1	0.0	0.0	999.0
3625	Railin Tea		0	1	1	0	0	0	0	0	0	0	0	0	0	0	.153	.200	.202	.401	.183	10	0.0	0.0	-0.1	0.0	0.0	999.0
3626	Fabian Alcantara	SDP	0	1	1	0	0	0	0	0	0	0	0	0	0	0	.131	.186	.209	.395	.178	11	0.0	0.0	-0.1	0.0	0.0	999.0
3627	Luis Cruz	PIT	0	1	1	0	0	0	0	0	0	0	0	0	0	0	.146	.205	.199	.404	.186	11	0.0	0.0	-0.1	0.0	0.0	999.0
3628	Ricardo Paez	MIN	0	1	1	0	0	0	0	0	0	0	0	0	0	0	.141	.198	.200	.398	.183	10	0.0	0.0	-0.1	0.0	0.0	999.0
3629	Javier Sanchez	TEX	0	1	1	0	0	0	0	0	0	0	0	0	0	0	.148	.215	.202	.417	.191	18	0.0	0.0	-0.1	0.0	0.0	999.0
3630	Adriander Mejía	BAL	0	1	1	0	0	0	0	0	0	0	0	0	0	0	.159	.224	.212	.437	.201	24	0.0	0.0	-0.1	0.0	0.0	999.0
3631	Robert Perez Jr.		2	6	6	1	0	0	0	1	1	0	2	0	0	0	.207	.278	.334	.613	.271	71	0.0	0.0	-0.2	-0.1	0.0	999.0
3632	Raymer Medina	TBR	0	1	1	0	0	0	0	0	0	0	0	0	0	0	.127	.171	.161	.332	.154	-11	0.0	0.0	-0.1	0.0	0.0	999.0
3633	Oswaldo Osorio	LAD	0	1	1	0	0	0	0	0	0	0	0	0	0	0	.152	.223	.219	.442	.204	26	0.0	0.0	-0.1	0.0	0.0	999.0
3634	Carlos Done	MIL	0	1	1	0	0	0	0	0	0	0	0	0	0	0	.140	.193	.207	.400	.182	11	0.0	0.0	-0.1	0.0	0.0	999.0
3635	Alexander Herrera		0	1	1	0	0	0	0	0	0	0	0	0	0	0	.125	.179	.173	.352	.163	-3	0.0	0.0	-0.1	0.0	0.0	999.0
3636	Jonathan Taveras		0	1	1	0	0	0	0	0	0	0	0	0	0	0	.142	.178	.181	.359	.163	-3	0.0	0.0	-0.1	0.0	0.0	999.0
3637	Diego Villegas	SFG	0	1	1	0	0	0	0	0	0	0	0	0	0	0	.145	.214	.195	.410	.191	19	0.0	0.0	-0.1	0.0	0.0	999.0
3638	Luis Luna	LAD	0	1	1	0	0	0	0	0	0	0	0	0	0	0	.134	.180	.173	.353	.162	-3	0.0	0.0	-0.1	0.0	0.0	999.0
3639	Jaset Martinez	CIN	0	1	1	0	0	0	0	0	0	0	0	0	0	0	.148	.217	.224	.440	.202	19	0.0	0.0	-0.1	0.0	0.0	999.0
3640	Brayan Guedez		0	1	1	0	0	0	0	0	0	0	0	0	0	0	.154	.204	.195	.399	.182	10	0.0	0.0	-0.1	0.0	0.0	999.0
3641	Ayden Johnson	ATH	0	1	1	0	0	0	0	0	0	0	0	0	0	0	.130	.181	.177	.358	.166	-4	0.0	0.0	-0.1	0.0	0.0	999.0
