#	Name	Team	G	PA	AB	H	2B	3B	HR	R	RBI	BB	SO	HBP	SB	CS	AVG	OBP	SLG	OPS	wOBA	wRC+	BsR	Fld	Off	Def	WAR	ADP
329	Ezequiel Duran	TEX	73	267	248	57	11	1	5	29	24	13	65	3	8	2	.228	.273	.348	.622	.272	73	0.3	0.5	-8.1	2.0	0.3	999.0
330	Tommy Pham	NYM	56	225	201	48	10	0	6	26	24	20	51	2	4	1	.241	.313	.386	.699	.307	95	-0.1	-0.7	-1.4	-3.3	0.3	999.0
331	Tyler Austin	CHC	36	142	126	30	6	0	6	17	19	14	40	1	0	0	.239	.317	.438	.756	.327	111	-0.2	0.0	1.7	-3.5	0.3	999.0
332	Tom Murphy		17	62	55	13	2	0	2	7	8	5	18	1	0	0	.225	.295	.396	.691	.302	92	-0.1	0.2	-0.7	1.5	0.3	999.0
333	Colby Thomas	ATH	67	257	237	55	12	1	9	30	29	14	80	4	5	1	.231	.282	.407	.689	.298	87	0.1	0.1	-3.9	-2.0	0.3	748.6
334	Jake Mangum	PIT	84	328	308	82	14	2	1	36	26	14	56	3	12	3	.265	.302	.338	.640	.282	77	0.7	3.2	-8.4	0.3	0.3	672.4
335	Ryan Waldschmidt	ARI	39	158	141	35	7	1	3	19	16	14	34	2	4	1	.247	.321	.376	.697	.307	95	0.2	0.0	-0.8	-1.7	0.3	999.0
336	Dominic Canzone	SEA	107	421	385	90	17	1	15	45	53	30	99	3	4	1	.234	.292	.397	.689	.298	97	-0.4	0.0	-2.1	-9.7	0.3	477.2
337	Oswald Peraza	LAA	78	277	253	55	10	1	8	31	26	19	74	4	10	2	.216	.278	.351	.629	.277	74	0.6	0.5	-8.0	1.1	0.3	999.0
338	Austin Wynns	ATH	43	153	140	31	5	0	4	15	15	9	43	1	1	0	.221	.275	.349	.624	.274	70	-0.2	-0.4	-5.5	3.0	0.3	999.0
339	Rafael Marchán	PHI	45	159	144	32	7	0	2	15	15	11	27	2	1	0	.223	.287	.320	.607	.270	69	-0.2	0.0	-6.1	3.5	0.3	999.0
340	Randal Grichuk	NYY	41	160	147	35	7	0	7	18	21	10	33	2	0	0	.239	.291	.433	.724	.311	100	-0.2	-0.6	-0.2	-2.7	0.3	999.0
341	Matt Shaw	CHC	81	314	284	68	13	2	7	38	30	24	65	3	11	3	.238	.302	.368	.670	.294	89	0.5	0.2	-3.6	-4.2	0.3	336.7
342	Sung-Mun Song	SDP	64	257	236	53	11	0	6	26	26	18	53	1	4	1	.224	.279	.350	.629	.275	78	0.2	0.0	-6.6	0.7	0.3	999.0
343	Zack Gelof	ATH	43	164	149	33	7	0	5	20	17	13	55	1	6	2	.219	.283	.379	.662	.289	81	0.3	0.3	-3.5	0.4	0.3	999.0
344	Paul Goldschmidt	NYY	83	341	312	76	15	0	12	39	40	25	78	2	4	1	.243	.301	.406	.706	.306	97	-0.3	-0.3	-1.7	-7.5	0.3	748.4
345	Drew Millas	WSN	35	123	113	27	5	0	1	11	11	9	21	1	3	1	.238	.294	.327	.621	.274	73	0.0	-0.3	-3.9	2.4	0.3	999.0
346	Eli White	ATL	42	149	137	33	5	1	4	19	14	9	41	2	5	1	.241	.291	.386	.677	.294	87	0.3	1.3	-2.0	-0.4	0.3	999.0
347	Andy Ibáñez	ATH	55	190	174	42	9	0	5	21	19	12	38	2	3	1	.242	.295	.376	.671	.294	84	-0.1	0.4	-3.7	-0.3	0.3	999.0
