,Name,W,W,SO,SO,WHIP,WHIP,ERA,ERA,ER,ER,BB,BB,H,H,IP,IP,W_sharpe,SO_sharpe,WHIP_sharpe,ERA_sharpe,Total_sharpe
,,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,,,,,
304,Blake Adams,4.0,,59.0,,1.44,,5.21,,50.0,,25.0,,99.0,,86.1,,,,,,
305,Blake Beers,4.0,,66.0,,1.38,,4.82,,48.0,,31.0,,93.0,,89.2,,,,,,
306,Blake Burkhalter,4.0,,63.0,,1.42,,4.93,,46.0,,31.0,,88.0,,84.0,,,,,,
307,Blake Money,5.0,,87.0,,1.33,,4.59,,53.0,,33.0,,105.0,,104.0,,,,,,
308,Blake Townsend,4.0,,51.0,,1.35,,4.64,,37.0,,24.0,,73.0,,71.2,,,,,,
309,Blake Walston,4.0,,60.0,,1.48,,4.59,,43.0,,38.0,,87.0,,84.1,,,,,,
310,Blake Wehunt,4.0,,57.0,,1.42,,4.78,,37.0,,28.0,,71.0,,69.2,,,,,,
311,Blane Abeyta,4.0,,65.0,,1.38,,4.67,,41.0,,28.0,,81.0,,79.0,,,,,,
312,Blas Castaño,5.0,,74.0,,1.39,,4.71,,56.0,,39.0,,110.0,,107.0,,,,,,
313,Bobby Miller,4.0,,89.0,,1.39,,5.04,,53.0,,41.0,,91.0,,94.2,,,,,,
314,Bowden Francis,5.0,,67.0,,1.28,,4.69,,40.0,,26.0,,72.0,,76.2,,,,,,
315,Brad Keller,5.0,,74.0,,1.35,,4.43,,40.0,,33.0,,77.0,,81.1,,,,,,
316,Braden Nett,4.0,,73.0,,1.52,,4.97,,48.0,,44.0,,88.0,,87.0,,,,,,
317,Bradley Blalock,4.0,,73.0,,1.5,,5.25,,64.0,,45.0,,120.0,,109.2,,,,,,
318,Brady Basso,4.0,,62.0,,1.31,,4.22,,35.0,,24.0,,74.0,,74.2,,,,,,
319,Braeden Fausnaught,4.0,,51.0,,1.48,,5.27,,42.0,,27.0,,79.0,,71.2,,,,,,
320,Brandon Birdsell,4.0,,62.0,,1.32,,4.97,,46.0,,26.0,,84.0,,83.1,,,,,,
321,Brandon Komar,3.0,,52.0,,1.46,,5.46,,51.0,,29.0,,94.0,,84.0,,,,,,
322,Brandon Leibrandt,2.0,,43.0,,1.39,,4.96,,31.0,,17.0,,61.0,,56.1,,,,,,
323,Brandon Waddell,5.0,,68.0,,1.36,,4.67,,45.0,,29.0,,89.0,,86.2,,,,,,
324,Brandon Walter,3.0,,56.0,,1.21,,3.93,,31.0,,16.0,,70.0,,71.0,,,,,,
325,Brandon Williamson,3.0,,60.0,,1.52,,5.35,,47.0,,39.0,,81.0,,79.0,,,,,,
326,Brandon Young,5.0,,71.0,,1.32,,4.54,,42.0,,25.0,,85.0,,83.1,,,,,,
327,Brandyn Garcia,5.0,,59.0,,1.42,,4.39,,34.0,,31.0,,68.0,,69.2,,,,,,
328,Brant Hurter,5.0,,80.0,,1.22,,3.87,,39.0,,26.0,,85.0,,90.2,,,,,,
329,Braxton Bragg,4.0,,61.0,,1.29,,4.48,,34.0,,20.0,,68.0,,68.1,,,,,,
330,Braydon Tucker,3.0,,50.0,,1.48,,5.53,,52.0,,28.0,,97.0,,84.2,,,,,,
331,Brendan Beck,8.0,,86.0,,1.25,,4.42,,54.0,,29.0,,109.0,,110.0,,,,,,
332,Brendan Girton,3.0,,66.0,,1.45,,5.03,,44.0,,38.0,,76.0,,78.2,,,,,,
333,Brent Headrick,3.0,,65.0,,1.19,,4.14,,29.0,,19.0,,56.0,,63.0,,,,,,
334,Brett Kerry,5.0,,75.0,,1.4,,5.57,,67.0,,34.0,,118.0,,108.1,,,,,,
335,Brett Sears,8.0,,87.0,,1.28,,4.89,,55.0,,30.0,,100.0,,101.1,,,,,,
336,Brett Wichrowski,3.0,,62.0,,1.47,,5.4,,53.0,,39.0,,91.0,,88.1,,,,,,
337,Brian Van Belle,6.0,,72.0,,1.3,,4.38,,50.0,,22.0,,111.0,,102.2,,,,,,
338,Brock Selvidge,4.0,,55.0,,1.52,,5.29,,48.0,,40.0,,84.0,,81.2,,,,,,
339,Brody Hopkins,5.0,,92.0,,1.4,,4.73,,55.0,,48.0,,99.0,,104.2,,,,,,
340,Bruce Zimmermann,6.0,,76.0,,1.37,,4.53,,57.0,,28.0,,127.0,,113.1,,,,,,
341,Bryan Hoeing,4.0,,51.0,,1.3,,4.3,,33.0,,22.0,,68.0,,69.0,,,,,,
342,Bryce Conley,3.0,,64.0,,1.46,,5.54,,56.0,,33.0,,100.0,,91.0,,,,,,
343,Bryce Jarvis,4.0,,73.0,,1.45,,4.65,,48.0,,43.0,,92.0,,93.0,,,,,,
344,Bryce Mayer,4.0,,66.0,,1.28,,4.66,,40.0,,24.0,,75.0,,77.1,,,,,,
345,Bryce Osmond,2.0,,39.0,,1.57,,6.0,,34.0,,25.0,,55.0,,51.0,,,,,,
346,Brycen Mautz,5.0,,86.0,,1.37,,4.64,,54.0,,37.0,,106.0,,104.2,,,,,,
347,Bryse Wilson,4.0,,66.0,,1.35,,4.91,,52.0,,28.0,,101.0,,95.1,,,,,,
348,C.J. Culpepper,3.0,,56.0,,1.47,,4.83,,39.0,,34.0,,73.0,,72.2,,,,,,
349,CJ Van Eyk,6.0,,71.0,,1.41,,4.75,,55.0,,38.0,,109.0,,104.1,,,,,,
350,Cade Gibson,5.0,,57.0,,1.38,,4.4,,36.0,,29.0,,73.0,,73.2,,,,,,
351,Cade Winquest,4.0,,64.0,,1.44,,5.55,,52.0,,34.0,,87.0,,84.1,,,,,,
352,Caleb Bolden,3.0,,42.0,,1.53,,5.12,,32.0,,27.0,,59.0,,56.1,,,,,,
353,Caleb Boushley,3.0,,65.0,,1.39,,4.66,,47.0,,27.0,,99.0,,90.2,,,,,,
354,Caleb Kilian,3.0,,50.0,,1.42,,4.61,,36.0,,25.0,,75.0,,70.1,,,,,,
355,Cameron Foster,3.0,,48.0,,1.42,,4.48,,27.0,,21.0,,56.0,,54.1,,,,,,
356,Cameron Weston,5.0,,94.0,,1.39,,4.97,,63.0,,45.0,,113.0,,114.0,,,,,,
357,Carl Edwards Jr.,2.0,,45.0,,1.42,,4.44,,26.0,,23.0,,52.0,,52.2,,,,,,
358,Carlos Carrasco,4.0,,72.0,,1.53,,5.36,,57.0,,33.0,,113.0,,95.2,,,,,,
359,Carlos Duran,2.0,,51.0,,1.63,,5.75,,36.0,,36.0,,56.0,,56.1,,,,,,
360,Carlos Lagrange,8.0,,106.0,,1.39,,4.84,,55.0,,53.0,,89.0,,102.1,,,,,,
361,Carlos Peña,6.0,,65.0,,1.41,,4.96,,52.0,,32.0,,101.0,,94.1,,,,,,
362,Carlos Rodriguez,5.0,,94.0,,1.34,,4.56,,52.0,,42.0,,96.0,,102.2,,,,,,
363,Carlos Tavera,2.0,,43.0,,1.58,,5.36,,32.0,,29.0,,56.0,,53.2,,,,,,
364,Carmen Mlodzinski,7.0,,89.0,,1.28,,3.59,,41.0,,34.0,,97.0,,102.2,,,,,,
365,Carson Fulmer,2.0,,57.0,,1.43,,4.96,,38.0,,29.0,,70.0,,69.0,,,,,,
366,Carson Palmquist,4.0,,93.0,,1.52,,5.26,,58.0,,50.0,,101.0,,99.1,,,,,,
367,Carson Ragsdale,5.0,,71.0,,1.48,,4.88,,45.0,,38.0,,85.0,,83.0,,,,,,
368,Carson Seymour,7.0,,83.0,,1.37,,4.23,,49.0,,38.0,,105.0,,104.1,,,,,,
369,Carson Spiers,4.0,,73.0,,1.42,,5.22,,53.0,,35.0,,95.0,,91.1,,,,,,
370,Carson Whisenhunt,6.0,,87.0,,1.36,,4.41,,55.0,,38.0,,115.0,,112.1,,,,,,
371,Carter Spivey,2.0,,41.0,,1.55,,5.05,,37.0,,30.0,,72.0,,66.0,,,,,,
372,Casey Anderson,6.0,,56.0,,1.53,,5.07,,46.0,,38.0,,87.0,,81.2,,,,,,
373,Casey Kelly,4.0,,53.0,,1.57,,5.23,,60.0,,37.0,,125.0,,103.1,,,,,,
374,Casey Lawrence,5.0,,53.0,,1.4,,4.98,,57.0,,22.0,,122.0,,103.0,,,,,,
375,Cesar Gomez,3.0,,40.0,,1.45,,4.7,,31.0,,22.0,,64.0,,59.1,,,,,,
376,Chad Kuhl,3.0,,57.0,,1.54,,5.05,,38.0,,33.0,,71.0,,67.2,,,,,,
377,Chandler Champlain,5.0,,76.0,,1.43,,5.0,,63.0,,40.0,,122.0,,113.1,,,,,,
378,Charles King,5.0,,68.0,,1.44,,5.22,,58.0,,32.0,,112.0,,100.0,,,,,,
379,Charlie Barnes,5.0,,85.0,,1.38,,5.35,,62.0,,32.0,,112.0,,104.1,,,,,,
380,Chase Chaney,5.0,,60.0,,1.4,,5.2,,62.0,,31.0,,119.0,,107.1,,,,,,
381,Chase Petty,7.0,,88.0,,1.48,,5.51,,72.0,,52.0,,122.0,,117.2,,,,,,
382,Chase Silseth,3.0,,67.0,,1.36,,4.36,,32.0,,29.0,,61.0,,66.0,,,,,,
383,Chase Solesky,4.0,,63.0,,1.44,,5.01,,54.0,,35.0,,105.0,,97.0,,,,,,
384,Chayce McDermott,5.0,,77.0,,1.44,,4.67,,41.0,,39.0,,75.0,,79.0,,,,,,
385,Chen Zhong-Ao Zhuang,6.0,,92.0,,1.28,,4.55,,61.0,,28.0,,126.0,,120.2,,,,,,
386,Chris Campos,5.0,,76.0,,1.36,,5.26,,60.0,,29.0,,111.0,,102.2,,,,,,
387,Chris Clarke,3.0,,43.0,,1.28,,4.5,,30.0,,17.0,,60.0,,60.0,,,,,,
388,Chris Flexen,5.0,,70.0,,1.42,,4.89,,52.0,,37.0,,99.0,,95.2,,,,,,
389,Chris Kachmar,4.0,,74.0,,1.47,,5.16,,51.0,,41.0,,90.0,,89.0,,,,,,
390,Chris Murphy,3.0,,66.0,,1.44,,4.6,,39.0,,38.0,,72.0,,76.1,,,,,,
391,Chris Rodriguez,1.0,,28.0,,1.59,,5.54,,24.0,,21.0,,41.0,,39.0,,,,,,
392,Christian MacLeod,4.0,,67.0,,1.51,,4.73,,42.0,,39.0,,82.0,,80.0,,,,,,
393,Christian Roa,5.0,,65.0,,1.46,,4.39,,33.0,,37.0,,62.0,,67.2,,,,,,
394,Christian Romero,4.0,,57.0,,1.43,,5.52,,55.0,,32.0,,96.0,,89.2,,,,,,
395,Christian Scott,3.0,,55.0,,1.26,,4.55,,32.0,,18.0,,62.0,,63.1,,,,,,
396,Clarke Schmidt,5.0,,83.0,,1.27,,4.19,,41.0,,31.0,,81.0,,88.0,,,,,,
397,Clayton Beeter,3.0,,80.0,,1.38,,4.17,,32.0,,37.0,,58.0,,69.0,,,,,,
398,Clayton Kershaw,7.0,,84.0,,1.29,,4.21,,51.0,,35.0,,106.0,,109.0,,,,,,
399,Cody Poteet,2.0,,40.0,,1.33,,4.31,,23.0,,17.0,,47.0,,48.0,,,,,,
400,Cole Percival,3.0,,40.0,,1.54,,5.17,,31.0,,28.0,,55.0,,54.0,,,,,,
401,Cole Wilcox,5.0,,65.0,,1.38,,4.57,,43.0,,32.0,,85.0,,84.2,,,,,,
402,Cole Winn,3.0,,62.0,,1.43,,4.82,,40.0,,39.0,,68.0,,74.2,,,,,,
403,Coleman Crow,4.0,,74.0,,1.24,,4.11,,39.0,,26.0,,80.0,,85.1,,,,,,
404,Colton Gordon,6.0,,104.0,,1.3,,4.35,,59.0,,36.0,,123.0,,122.0,,,,,,
405,Connor Gillispie,3.0,,55.0,,1.47,,5.47,,48.0,,33.0,,83.0,,79.0,,,,,,
406,Connor McCullough,3.0,,43.0,,1.33,,5.05,,32.0,,15.0,,61.0,,57.0,,,,,,
407,Connor Noland,7.0,,85.0,,1.34,,4.46,,59.0,,38.0,,122.0,,119.0,,,,,,
408,Connor Phillips,4.0,,83.0,,1.41,,4.92,,43.0,,41.0,,70.0,,78.2,,,,,,
409,Connor Prielipp,5.0,,77.0,,1.34,,4.12,,38.0,,30.0,,81.0,,83.0,,,,,,
410,Connor Schultz,3.0,,52.0,,1.34,,4.71,,37.0,,21.0,,74.0,,70.2,,,,,,
411,Connor Seabold,3.0,,63.0,,1.39,,5.01,,44.0,,27.0,,83.0,,79.0,,,,,,
412,Connor Staine,3.0,,51.0,,1.65,,6.41,,60.0,,40.0,,99.0,,84.1,,,,,,
413,Connor Thomas,5.0,,59.0,,1.37,,4.46,,43.0,,25.0,,94.0,,86.2,,,,,,
414,Connor Van Scoyoc,5.0,,47.0,,1.55,,5.14,,51.0,,33.0,,105.0,,89.1,,,,,,
415,Cooper Criswell,4.0,,75.0,,1.3,,4.24,,43.0,,29.0,,90.0,,91.1,,,,,,
416,Cory Abbott,3.0,,68.0,,1.39,,4.9,,39.0,,32.0,,68.0,,71.2,,,,,,
417,Cory Lewis,4.0,,66.0,,1.59,,5.06,,42.0,,44.0,,75.0,,74.2,,,,,,
418,Cristian Mena,4.0,,85.0,,1.29,,3.83,,38.0,,32.0,,83.0,,89.1,,,,,,
419,Curtis Taylor,5.0,,79.0,,1.41,,4.81,,55.0,,40.0,,105.0,,103.0,,,,,,
420,DJ Herz,5.0,,82.0,,1.43,,4.48,,41.0,,43.0,,75.0,,82.1,,,,,,
421,DL Hall,3.0,,63.0,,1.37,,4.16,,29.0,,30.0,,56.0,,62.2,,,,,,
422,Dakota Hudson,5.0,,67.0,,1.5,,5.35,,70.0,,44.0,,133.0,,117.2,,,,,,
423,Dallas Keuchel,3.0,,34.0,,1.6,,5.07,,31.0,,23.0,,65.0,,55.0,,,,,,
424,Dalton Rogers,4.0,,76.0,,1.57,,4.86,,47.0,,50.0,,87.0,,87.0,,,,,,
425,Dane Acker,2.0,,52.0,,1.44,,5.02,,34.0,,28.0,,60.0,,61.0,,,,,,
426,Dane Dunning,4.0,,89.0,,1.31,,4.34,,49.0,,34.0,,99.0,,101.2,,,,,,
427,Daniel Eagen,8.0,,94.0,,1.38,,4.12,,49.0,,46.0,,102.0,,107.0,,,,,,
428,Daniel Espino,4.0,,72.0,,1.44,,4.27,,31.0,,34.0,,60.0,,65.1,,,,,,
429,Daniel Lynch IV,4.0,,75.0,,1.37,,4.35,,47.0,,33.0,,100.0,,97.1,,,,,,
430,Daniel Missaki,2.0,,54.0,,1.42,,5.25,,35.0,,26.0,,59.0,,60.0,,,,,,
431,Danny Wirchansky,3.0,,41.0,,1.51,,5.16,,39.0,,29.0,,74.0,,68.0,,,,,,
432,Darren Bowen,3.0,,41.0,,1.55,,5.68,,44.0,,30.0,,78.0,,69.2,,,,,,
433,Darren McCaughan,5.0,,80.0,,1.36,,4.71,,55.0,,31.0,,112.0,,105.0,,,,,,
434,David Buchanan,4.0,,56.0,,1.45,,4.96,,54.0,,31.0,,111.0,,98.0,,,,,,
435,David Davalillo,5.0,,85.0,,1.28,,4.53,,51.0,,32.0,,98.0,,101.1,,,,,,
436,David Festa,5.0,,93.0,,1.29,,4.22,,43.0,,32.0,,86.0,,91.2,,,,,,
437,David Sandlin,6.0,,69.0,,1.4,,4.62,,45.0,,30.0,,93.0,,87.2,,,,,,
438,Davis Daniel,6.0,,76.0,,1.42,,5.63,,64.0,,36.0,,109.0,,102.1,,,,,,
439,Dax Fulton,6.0,,80.0,,1.48,,4.7,,51.0,,47.0,,98.0,,97.2,,,,,,
440,Derek Diamond,4.0,,40.0,,1.44,,4.76,,37.0,,20.0,,81.0,,70.0,,,,,,
441,Devereaux Harrison,5.0,,68.0,,1.56,,5.24,,52.0,,45.0,,94.0,,89.1,,,,,,
442,Devin Smeltzer,4.0,,45.0,,1.45,,5.25,,43.0,,27.0,,80.0,,73.2,,,,,,
443,Didier Fuentes,6.0,,82.0,,1.3,,4.45,,43.0,,29.0,,84.0,,87.0,,,,,,
444,Dietrich Enns,6.0,,103.0,,1.36,,3.98,,50.0,,34.0,,120.0,,113.0,,,,,,
445,Dom Hamel,5.0,,78.0,,1.38,,4.91,,48.0,,37.0,,84.0,,88.0,,,,,,
446,Domingo Robles,4.0,,51.0,,1.38,,4.7,,39.0,,25.0,,78.0,,74.2,,,,,,
447,Dominic Perachi,3.0,,47.0,,1.51,,4.89,,38.0,,30.0,,76.0,,70.0,,,,,,
448,Doug Nikhazy,5.0,,81.0,,1.49,,4.5,,45.0,,47.0,,87.0,,90.0,,,,,,
449,Douglas Orellana,2.0,,51.0,,1.49,,4.82,,28.0,,28.0,,50.0,,52.1,,,,,,
450,Drake Fellows,5.0,,62.0,,1.46,,5.14,,52.0,,37.0,,96.0,,91.0,,,,,,
451,Drew Anderson,8.0,,147.0,,1.27,,4.19,,61.0,,48.0,,118.0,,131.0,,,,,,
452,Drew Parrish,4.0,,54.0,,1.51,,5.84,,53.0,,33.0,,90.0,,81.2,,,,,,
453,Drew Rom,4.0,,68.0,,1.27,,4.19,,34.0,,26.0,,67.0,,73.0,,,,,,
454,Drey Jameson,6.0,,66.0,,1.35,,3.92,,33.0,,29.0,,73.0,,75.2,,,,,,
455,Drue Hackenberg,4.0,,67.0,,1.55,,5.17,,50.0,,47.0,,88.0,,87.0,,,,,,
456,Duncan Davitt,5.0,,95.0,,1.34,,4.82,,67.0,,38.0,,130.0,,125.0,,,,,,
457,Dustin Saenz,4.0,,39.0,,1.5,,5.19,,45.0,,25.0,,92.0,,78.0,,,,,,
458,Dylan Cumming,4.0,,55.0,,1.47,,5.45,,46.0,,29.0,,83.0,,76.0,,,,,,
459,Dylan DeLucia,4.0,,65.0,,1.4,,4.97,,46.0,,32.0,,85.0,,83.1,,,,,,
460,Dylan Dodd,5.0,,72.0,,1.27,,4.11,,39.0,,21.0,,87.0,,85.1,,,,,,
461,Dylan File,4.0,,58.0,,1.44,,5.35,,61.0,,29.0,,119.0,,102.2,,,,,,
462,Dylan Ray,7.0,,87.0,,1.38,,4.5,,58.0,,41.0,,119.0,,116.0,,,,,,
463,Dylan Smith,3.0,,48.0,,1.38,,4.5,,28.0,,22.0,,55.0,,56.0,,,,,,
464,Easton Lucas,4.0,,66.0,,1.39,,4.74,,39.0,,31.0,,72.0,,74.0,,,,,,
465,Edgar Barclay,4.0,,65.0,,1.46,,5.4,,52.0,,38.0,,89.0,,86.2,,,,,,
466,Edgar Sanchez,2.0,,36.0,,1.52,,5.09,,26.0,,24.0,,46.0,,46.0,,,,,,
467,Eduardo Rivera,4.0,,70.0,,1.47,,4.77,,41.0,,40.0,,74.0,,77.1,,,,,,
468,Eiberson Castellano,3.0,,49.0,,1.49,,5.09,,33.0,,25.0,,62.0,,58.1,,,,,,
469,Elieser Hernández,4.0,,54.0,,1.37,,4.95,,35.0,,21.0,,66.0,,63.2,,,,,,
470,Elmer Rodríguez,8.0,,111.0,,1.36,,4.6,,65.0,,53.0,,120.0,,127.1,,,,,,
471,Elvin Rodríguez,3.0,,45.0,,1.43,,5.0,,35.0,,20.0,,70.0,,63.0,,,,,,
472,Emiliano Teodo,3.0,,58.0,,1.43,,4.7,,31.0,,32.0,,53.0,,59.1,,,,,,
473,Enmanuel Pinales,5.0,,65.0,,1.5,,5.32,,52.0,,38.0,,94.0,,88.0,,,,,,
474,Erian Rodriguez,4.0,,48.0,,1.53,,5.47,,43.0,,33.0,,75.0,,70.2,,,,,,
475,Eric Lauer,6.0,,97.0,,1.29,,4.25,,51.0,,36.0,,103.0,,108.0,,,,,,
476,Eric Yost,5.0,,74.0,,1.5,,5.13,,61.0,,47.0,,113.0,,107.0,,,,,,
477,Erick Leal,6.0,,89.0,,1.4,,5.37,,64.0,,44.0,,106.0,,107.1,,,,,,
478,Erik Tolman,2.0,,57.0,,1.59,,5.54,,46.0,,41.0,,78.0,,74.2,,,,,,
479,Estibenzon Jimenez,5.0,,67.0,,1.44,,5.61,,60.0,,32.0,,107.0,,96.1,,,,,,
480,Ethan Bosacker,4.0,,46.0,,1.48,,5.72,,57.0,,32.0,,101.0,,89.2,,,,,,
481,Ethan Pecko,7.0,,88.0,,1.3,,3.9,,40.0,,33.0,,87.0,,92.1,,,,,,
482,Evan Fitterer,5.0,,69.0,,1.48,,4.91,,50.0,,44.0,,92.0,,91.2,,,,,,
483,Evan McKendry,4.0,,52.0,,1.34,,5.19,,49.0,,21.0,,93.0,,85.0,,,,,,
484,Felipe De La Cruz,4.0,,70.0,,1.45,,4.66,,39.0,,34.0,,75.0,,75.1,,,,,,
485,Fernando Perez,5.0,,71.0,,1.34,,4.8,,56.0,,31.0,,110.0,,105.0,,,,,,
486,Forrest Whitley,4.0,,57.0,,1.35,,4.42,,28.0,,25.0,,52.0,,57.0,,,,,,
487,Frank Mozzicato,3.0,,61.0,,1.68,,5.57,,53.0,,55.0,,89.0,,85.2,,,,,,
488,Frankie Montas,4.0,,71.0,,1.49,,5.44,,52.0,,38.0,,90.0,,86.0,,,,,,
489,Freddy Tarnok,3.0,,63.0,,1.41,,4.41,,33.0,,32.0,,63.0,,67.1,,,,,,
490,Gabe Mosser,5.0,,81.0,,1.37,,4.66,,54.0,,36.0,,107.0,,104.1,,,,,,
491,Gabriel Barbosa,3.0,,51.0,,1.43,,5.42,,50.0,,24.0,,95.0,,83.0,,,,,,
492,Gabriel Hughes,4.0,,63.0,,1.47,,5.02,,52.0,,34.0,,103.0,,93.1,,,,,,
493,Gage Jump,8.0,,97.0,,1.26,,4.17,,50.0,,33.0,,103.0,,108.0,,,,,,
494,Garrett Burhenn,5.0,,73.0,,1.39,,4.93,,57.0,,31.0,,114.0,,104.0,,,,,,
495,Garrett Davila,4.0,,54.0,,1.43,,4.84,,36.0,,28.0,,68.0,,67.0,,,,,,
496,Garrett Hill,3.0,,52.0,,1.47,,4.74,,32.0,,31.0,,58.0,,60.2,,,,,,
497,Garrett McMillan,3.0,,38.0,,1.33,,4.1,,24.0,,14.0,,56.0,,52.2,,,,,,
498,Garrett Stallings,4.0,,64.0,,1.32,,4.74,,47.0,,24.0,,94.0,,89.1,,,,,,
499,Gavin Stone,5.0,,80.0,,1.34,,4.66,,48.0,,32.0,,92.0,,92.2,,,,,,
500,George Klassen,6.0,,94.0,,1.39,,4.68,,53.0,,42.0,,100.0,,102.0,,,,,,
501,Gerson Garabito,3.0,,40.0,,1.38,,5.09,,27.0,,18.0,,48.0,,47.2,,,,,,
502,Gordon Graceffo,5.0,,77.0,,1.31,,4.37,,47.0,,30.0,,97.0,,96.2,,,,,,
503,Grant Kipp,5.0,,70.0,,1.47,,5.08,,48.0,,42.0,,83.0,,85.0,,,,,,
504,Grant Rogers,8.0,,77.0,,1.34,,4.78,,68.0,,34.0,,138.0,,128.0,,,,,,
505,Grant Taylor,3.0,,60.0,,1.19,,3.58,,22.0,,18.0,,48.0,,55.1,,,,,,
506,Griff McGarry,3.0,,77.0,,1.5,,4.68,,35.0,,43.0,,58.0,,67.1,,,,,,
507,Gunnar Hoglund,4.0,,51.0,,1.36,,5.0,,40.0,,21.0,,77.0,,72.0,,,,,,
508,Hagen Smith,3.0,,86.0,,1.38,,4.88,,49.0,,44.0,,81.0,,90.1,,,,,,
509,Hancel Rincon,5.0,,68.0,,1.37,,4.79,,52.0,,30.0,,104.0,,97.2,,,,,,
510,Hayden Mullins,4.0,,78.0,,1.47,,4.83,,46.0,,44.0,,82.0,,85.2,,,,,,
511,Hayden Wesneski,4.0,,71.0,,1.28,,4.42,,38.0,,27.0,,72.0,,77.1,,,,,,
512,Henry Baez,4.0,,74.0,,1.38,,4.47,,52.0,,38.0,,107.0,,104.2,,,,,,
513,Henry Williams,4.0,,67.0,,1.45,,5.23,,56.0,,39.0,,101.0,,96.1,,,,,,
514,Hogan Harris,4.0,,90.0,,1.39,,4.21,,43.0,,45.0,,83.0,,92.0,,,,,,
515,Houston Harding,2.0,,36.0,,1.57,,5.05,,29.0,,25.0,,56.0,,51.2,,,,,,
516,Hunter Gaddis,4.0,,80.0,,1.19,,3.65,,33.0,,26.0,,71.0,,81.1,,,,,,
517,Hunter Owen,4.0,,71.0,,1.4,,4.86,,49.0,,36.0,,91.0,,90.2,,,,,,
518,Hunter Parks,2.0,,41.0,,1.7,,6.28,,37.0,,36.0,,54.0,,53.0,,,,,,
519,Hunter Patteson,4.0,,64.0,,1.4,,5.04,,53.0,,31.0,,102.0,,94.2,,,,,,
520,Hyun-il Choi,5.0,,60.0,,1.39,,5.4,,57.0,,27.0,,105.0,,95.0,,,,,,
521,Ian Anderson,4.0,,51.0,,1.49,,4.57,,34.0,,31.0,,69.0,,67.0,,,,,,
522,Ian Bedell,2.0,,55.0,,1.42,,4.9,,39.0,,28.0,,74.0,,71.2,,,,,,
523,Ian Mejia,6.0,,83.0,,1.37,,4.61,,56.0,,35.0,,115.0,,109.1,,,,,,
524,Ike Buxton,3.0,,36.0,,1.6,,5.37,,34.0,,30.0,,61.0,,57.0,,,,,,
525,Isaac Coffey,4.0,,61.0,,1.41,,5.09,,42.0,,32.0,,73.0,,74.1,,,,,,
526,Ixan Henderson,6.0,,86.0,,1.41,,4.5,,55.0,,45.0,,110.0,,110.0,,,,,,
527,J.P. France,5.0,,69.0,,1.39,,4.17,,36.0,,32.0,,76.0,,77.2,,,,,,
528,JJ Goss,3.0,,36.0,,1.46,,5.1,,31.0,,22.0,,58.0,,54.2,,,,,,
529,JR Ritchie,6.0,,103.0,,1.32,,4.41,,58.0,,43.0,,113.0,,118.1,,,,,,
530,JT Brubaker,2.0,,51.0,,1.41,,4.36,,31.0,,24.0,,66.0,,64.0,,,,,,
531,Jack Choate,4.0,,77.0,,1.41,,4.76,,48.0,,37.0,,91.0,,90.2,,,,,,
532,Jack Cushing,5.0,,66.0,,1.33,,4.59,,44.0,,25.0,,90.0,,86.1,,,,,,
533,Jack Kochanowicz,6.0,,77.0,,1.44,,5.26,,73.0,,46.0,,134.0,,125.0,,,,,,
534,Jack Mahoney,4.0,,56.0,,1.57,,5.49,,59.0,,38.0,,114.0,,96.2,,,,,,
535,Jack O'Loughlin,3.0,,53.0,,1.51,,4.71,,37.0,,30.0,,77.0,,70.2,,,,,,
536,Jack Perkins,5.0,,88.0,,1.25,,3.89,,35.0,,34.0,,67.0,,81.0,,,,,,
537,Jack Wenninger,7.0,,95.0,,1.35,,4.7,,61.0,,40.0,,118.0,,116.2,,,,,,
538,Jackson Baumeister,2.0,,54.0,,1.45,,5.3,,43.0,,31.0,,75.0,,73.0,,,,,,
539,Jackson Ferris,7.0,,101.0,,1.45,,5.2,,68.0,,54.0,,117.0,,117.2,,,,,,
540,Jackson Jobe,3.0,,58.0,,1.47,,4.94,,43.0,,37.0,,78.0,,78.1,,,,,,
541,Jackson Kent,6.0,,87.0,,1.38,,5.01,,60.0,,38.0,,111.0,,107.2,,,,,,
542,Jackson Nezuh,5.0,,64.0,,1.42,,4.86,,43.0,,32.0,,81.0,,79.2,,,,,,
543,Jackson Rutledge,4.0,,74.0,,1.44,,4.92,,49.0,,36.0,,93.0,,89.2,,,,,,
544,Jackson Wolf,6.0,,92.0,,1.36,,4.77,,59.0,,40.0,,111.0,,111.1,,,,,,
545,Jacob Meador,3.0,,42.0,,1.62,,5.98,,39.0,,32.0,,63.0,,58.2,,,,,,
546,Jacob Miller,4.0,,74.0,,1.46,,4.79,,58.0,,44.0,,115.0,,109.0,,,,,,
547,Jacob Waguespack,3.0,,47.0,,1.37,,4.53,,26.0,,19.0,,52.0,,51.2,,,,,,
548,Jacob Watters,3.0,,36.0,,1.57,,5.59,,30.0,,26.0,,50.0,,48.1,,,,,,
549,Jaden Hamm,3.0,,65.0,,1.42,,5.07,,50.0,,34.0,,92.0,,88.2,,,,,,
550,Jagger Haynes,3.0,,76.0,,1.53,,5.17,,54.0,,50.0,,94.0,,94.0,,,,,,
551,Jairo Iriarte,3.0,,66.0,,1.51,,5.16,,44.0,,41.0,,75.0,,76.2,,,,,,
