#	Name	Team	G	PA	AB	H	2B	3B	HR	R	RBI	BB	SO	HBP	SB	CS	AVG	OBP	SLG	OPS	wOBA	wRC+	BsR	Fld	Off	Def	WAR	ADP
375	Jorge Mateo	ATL	46	159	146	33	7	1	3	21	12	8	43	1	12	3	.223	.268	.352	.620	.270	70	1.2	-0.2	-4.5	1.1	0.2	999.0
376	CJ Kayfus	CLE	102	398	358	83	17	2	10	44	41	32	113	5	4	1	.231	.302	.376	.678	.298	91	-0.3	-0.7	-4.6	-7.3	0.2	999.0
377	Andruw Monasterio	BOS	27	93	84	20	4	0	2	10	10	7	23	1	2	1	.236	.301	.372	.673	.296	84	0.0	-0.1	-1.8	0.5	0.2	999.0
378	Nacho Alvarez Jr.	ATL	20	71	64	15	3	0	1	8	7	5	15	1	1	0	.240	.308	.347	.655	.290	84	-0.1	0.0	-1.4	0.9	0.2	999.0
379	Jahmai Jones	DET	43	141	124	30	7	0	5	18	15	13	33	2	3	1	.243	.325	.413	.738	.323	107	0.0	0.0	1.1	-4.1	0.2	999.0
380	Mark Vientos	NYM	110	450	412	96	18	1	18	49	57	31	119	4	1	0	.232	.290	.408	.698	.302	96	-0.6	-0.1	-3.0	-10.1	0.2	394.6
381	Moisés Ballesteros	CHC	91	349	316	80	15	1	8	38	39	28	66	2	1	0	.254	.316	.387	.703	.306	97	-0.5	0.0	-1.6	-8.1	0.2	653.4
382	Starling Marte		64	253	230	59	10	1	6	31	25	15	54	5	8	3	.259	.317	.387	.703	.309	97	0.1	-0.5	-0.9	-5.8	0.2	999.0
383	Luis Urías		42	160	141	31	6	0	4	16	16	14	29	3	1	0	.222	.304	.345	.649	.290	84	-0.2	-0.9	-3.3	-0.2	0.2	999.0
384	Leo De Vries	ATH	9	35	31	8	2	0	1	4	4	3	8	0	1	0	.244	.310	.441	.751	.322	104	0.0	0.0	0.2	0.4	0.2	999.0
385	Everson Pereira	CHW	57	219	199	44	8	1	7	24	23	16	70	2	3	1	.219	.284	.372	.656	.287	82	0.0	0.7	-4.6	-1.1	0.2	999.0
386	Jon Berti		51	175	160	39	6	1	1	20	12	12	39	1	8	2	.241	.298	.319	.618	.275	74	0.5	-0.3	-5.0	0.8	0.2	999.0
387	Curtis Mead	CHW	26	99	91	22	5	0	2	10	10	6	20	2	1	0	.240	.296	.376	.672	.294	87	-0.1	0.0	-1.6	0.0	0.2	999.0
388	Hyeseong Kim	LAD	47	166	154	37	7	1	2	20	14	9	38	1	6	1	.243	.288	.340	.628	.276	75	0.5	0.0	-4.5	0.7	0.2	999.0
389	Dominic Keegan	TBR	17	66	61	14	3	0	2	6	7	4	18	1	0	0	.228	.287	.364	.651	.285	80	-0.1	-0.2	-1.7	1.1	0.2	999.0
390	Johan Rojas	PHI	29	104	96	22	4	1	1	12	7	5	23	1	6	1	.235	.279	.331	.610	.268	67	0.5	1.5	-3.5	1.8	0.2	999.0
391	Nick Yorke	PIT	37	140	129	32	6	0	2	15	13	9	32	1	3	1	.251	.302	.357	.660	.289	82	0.0	-0.2	-3.0	0.1	0.2	999.0
