#	Name	Team	GS	G	IP	W	L	QS	SV	HLD	H	ER	HR	SO	BB	WHIP	K/9	BB/9	ERA	FIP	WAR	RA9-WAR	ADP
355	Justin Lawrence	PIT	0	58	58.0	3	4	0	1	11	52	26	5	59	28	1.38	9.13	4.34	3.96	3.98	0.2	0.2	999.0
356	Ty Johnson	TBR	3	3	17.0	1	1	2	0	0	16	8	2	17	6	1.27	8.85	3.25	4.20	4.21	0.2	0.2	999.0
357	Tyler Wells	BAL	3	57	71.0	4	4	1	0	7	68	34	12	64	18	1.21	8.10	2.27	4.36	4.39	0.2	0.1	748.5
358	Noah Schultz	CHW	5	5	24.0	1	1	2	0	0	23	12	3	20	10	1.43	7.55	3.99	4.55	4.65	0.2	0.2	999.0
359	Brock Burke	CIN	0	62	62.0	3	4	0	1	13	60	29	9	58	21	1.31	8.40	3.09	4.22	4.20	0.2	0.3	999.0
360	Brendon Little	TOR	0	54	54.0	3	2	0	0	10	46	21	5	59	29	1.39	9.81	4.79	3.57	3.83	0.2	0.3	748.5
361	Brad Keller	PHI	0	68	68.0	4	4	0	2	16	65	32	9	61	27	1.35	8.06	3.54	4.21	4.28	0.2	0.3	745.9
362	Keaton Winn	SFG	2	54	60.0	3	3	1	0	5	59	26	7	54	18	1.28	8.07	2.72	3.92	3.82	0.2	0.2	999.0
363	Bailey Falter	KCR	5	53	73.0	4	4	2	0	4	74	37	11	55	23	1.34	6.75	2.87	4.55	4.56	0.2	0.1	999.0
364	Erik Sabrowski	CLE	0	63	63.0	3	3	0	0	14	51	27	7	76	37	1.38	10.82	5.23	3.91	4.14	0.2	0.2	999.0
365	Ryan Gusto	MIA	3	31	45.0	2	3	1	0	1	46	22	6	38	16	1.36	7.58	3.15	4.45	4.44	0.2	0.2	999.0
366	Liam Hendriks		0	34	34.0	2	2	0	0	0	32	16	5	36	14	1.36	9.51	3.69	4.26	4.15	0.2	0.1	746.2
367	Mitchell Parker	WSN	3	35	49.0	3	4	1	0	1	51	25	7	38	17	1.36	6.91	3.04	4.49	4.39	0.2	0.1	999.0
368	Blade Tidwell	SFG	3	20	35.0	2	2	1	0	1	34	17	4	31	14	1.37	7.98	3.56	4.29	4.32	0.2	0.2	999.0
369	PJ Poulin	WSN	0	59	59.0	3	3	0	1	12	55	26	7	57	25	1.35	8.72	3.78	4.00	4.14	0.2	0.3	999.0
370	Isaac Mattson	PIT	0	61	61.0	3	4	0	5	11	56	28	8	58	28	1.38	8.53	4.10	4.18	4.40	0.2	0.4	999.0
371	José Urquidy	PIT	6	32	60.0	3	4	2	0	1	63	31	9	44	17	1.34	6.60	2.56	4.60	4.62	0.2	0.3	999.0
372	Hoby Milner	CHC	0	60	60.0	3	2	0	0	13	59	26	7	50	18	1.28	7.56	2.73	3.91	3.93	0.2	0.3	999.0
373	Jason Alexander	HOU	5	21	42.0	2	2	2	0	1	45	21	6	32	14	1.39	6.80	3.01	4.52	4.64	0.2	0.2	999.0
374	Shane Drohan	MIL	3	43	56.0	3	3	1	0	1	51	26	8	55	23	1.32	8.80	3.72	4.19	4.36	0.2	0.2	999.0
375	Sawyer Gipson-Long	DET	2	19	26.0	1	1	1	0	1	25	12	3	22	7	1.24	7.92	2.35	4.08	3.97	0.2	0.2	999.0
376	Cooper Criswell	SEA	3	57	71.0	4	3	1	0	7	70	32	8	60	21	1.28	7.56	2.66	4.01	4.08	0.2	0.1	999.0
377	Chase Silseth	LAA	0	62	62.0	3	3	0	1	12	57	29	8	63	27	1.35	9.13	3.86	4.17	4.20	0.2	0.1	999.0
378	Cristian Mena	ARI	2	13	20.0	1	1	1	0	1	19	9	2	19	7	1.31	8.55	3.26	3.91	3.95	0.2	0.2	999.0
379	Matt Gage	SFG	0	56	56.0	2	2	0	0	10	55	24	6	48	19	1.33	7.68	3.10	3.81	3.85	0.2	0.2	999.0
380	Ryan Thompson	ARI	0	63	63.0	4	3	0	1	13	63	27	7	51	19	1.30	7.22	2.67	3.83	3.92	0.2	0.5	748.4
381	José Buttó	SFG	0	64	64.0	3	3	0	2	13	59	27	6	58	25	1.31	8.12	3.52	3.82	3.95	0.1	0.5	999.0
382	A.J. Puk	ARI	0	42	42.0	3	2	0	7	1	35	16	5	50	14	1.17	10.75	3.00	3.32	3.37	0.1	0.1	748.5
383	Jonathan Bowlan	PHI	0	58	58.0	3	3	0	0	12	56	27	8	55	19	1.29	8.57	3.01	4.15	4.15	0.1	0.2	999.0
384	Jordan Wicks	CHC	2	17	23.0	1	1	1	0	1	22	10	3	21	7	1.27	8.12	2.75	3.86	3.94	0.1	0.1	999.0
385	Jaden Hill	COL	0	55	55.0	3	3	0	0	9	53	28	7	55	21	1.36	9.06	3.52	4.51	4.23	0.1	0.2	999.0
386	Cade Povich	BAL	2	15	22.0	1	1	1	0	1	20	10	3	21	8	1.30	8.90	3.19	4.08	4.06	0.1	0.2	999.0
387	Josh Sborz	TEX	0	50	50.0	3	3	0	0	9	46	23	6	51	21	1.33	9.18	3.69	4.16	3.94	0.1	0.0	999.0
388	Hogan Harris	ATH	0	66	66.0	3	3	0	10	11	60	30	8	65	31	1.37	8.80	4.18	4.13	4.31	0.1	0.5	618.2
389	Christian Scott	NYM	2	26	32.0	2	2	1	0	1	30	15	4	31	9	1.21	8.57	2.52	4.06	4.00	0.1	0.1	748.6
390	Ryan Brasier	TEX	0	34	34.0	1	1	0	0	0	32	16	4	28	10	1.24	7.50	2.63	4.13	3.99	0.1	0.1	999.0
391	Chase Petty	CIN	3	33	46.0	2	4	1	0	1	48	26	7	36	20	1.46	6.95	3.80	5.04	4.90	0.1	0.0	999.0
392	Kevin Kelly	TBR	0	48	48.0	3	3	0	0	4	45	20	6	42	12	1.19	7.91	2.25	3.83	3.91	0.1	0.1	999.0
