,Name,W,W,SO,SO,SVHLD,SVHLD,WHIP,WHIP,ERA,ERA,Team,W_sharpe,W,W,SO_sharpe,SO,SO,WHIP_sharpe,WHIP,WHIP,ERA_sharpe,ERA,ERA,SVHLD_sharpe,SVHLD,SVHLD,Total_sharpe
,,mean,std,mean,std,mean,std,mean,std,mean,std,,,low,high,,low,high,,low,high,,low,high,,low,high,
222,Brandon Williamson (CIN),3.857142857142857,0.8997354108424375,69.57142857142857,7.184639700016113,1.0,0.0,1.3900000000000001,0.03511884584284235,4.8100000000000005,0.16970562748477125,CIN,-0.6033519813884504,1.157936624615545,6.556349089670169,0.34050817766450875,48.01750947138023,91.1253476714769,-3.5471390241264933,1.4953565375285272,1.284643462471473,-5.261561916954076,5.319116882454314,4.300883117545687,1.0,1.0,1.0,-4.071544744804511
223,Albert Suarez (BAL),1.375,1.0606601717798212,24.125,19.36445565610206,1.0,0.0,1.42875,0.07989949043284678,4.9125,0.5046568848520464,BAL,-2.8519973507857355,-1.8069805153394638,4.556980515339464,-2.2205633230103214,-33.96836696830618,82.21836696830619,-2.0440859846120714,1.6684484712985403,1.1890515287014596,-1.9724622739636244,6.426470654556139,3.3985293454438605,1.0,1.0,1.0,-4.089108932371753
224,Derek Law (ARI),1.5,1.4142135623730951,18.25,11.247221879201993,1.0,0.0,1.39625,0.06457277179386715,4.32375,0.5700109648068183,ARI,-2.050609665440983,-2.7426406871192857,5.742640687119286,-4.345517544237134,-15.491665637605976,51.991665637605976,-2.0259534311000924,1.5899683153816015,1.2025316846183984,-0.7134365683728383,6.0337828944204555,2.6137171055795454,1.0,1.0,1.0,-4.135517209151047
225,Will Klein (LAD),3.25,0.8864052604279183,60.875,4.323936698360485,13.875,2.416461403433896,1.4324999999999999,0.03195979617313866,4.2475000000000005,0.2913392720327475,LAD,-1.2973749720808547,0.5907842187162449,5.909215781283756,-1.4454420672647277,47.90318990491855,73.84681009508145,-5.227549877550449,1.528379388519416,1.3366206114805839,-1.1341301993420485,5.121517816098243,3.373482183901758,0.9828420998676091,6.625615789698312,21.124384210301688,-4.190286616900035
226,Yilber Diaz (ARI),1.5,1.4142135623730951,28.0,21.04417123236605,1.0,0.0,1.50875,0.06685538764484777,4.59875,0.409265456990587,ARI,-2.050609665440983,-2.7426406871192857,5.742640687119286,-1.8591846439562103,-35.13251369709815,91.13251369709815,-3.639518625843763,1.7093161629345435,1.3081838370654566,-1.6655856364695465,5.82654637097176,3.370953629028239,1.0,1.0,1.0,-4.214898571710503
227,Bobby Miller (LAD),1.375,1.0606601717798212,26.375,25.717906491114597,1.0,0.0,1.37,0.03741657386773934,4.62375,0.3304515309174921,LAD,-2.8519973507857355,-1.8069805153394638,4.556980515339464,-1.5844991120905938,-50.778719473343784,103.52871947334378,-2.7947889868556426,1.4822497216032182,1.257750278396782,-2.138488100523006,5.615104592752477,3.632395407247524,1.0,1.0,1.0,-4.369773550254978
228,Ethan Roberts (CHC),2.0,0.7559289460184544,38.25,5.4707011825333165,1.0,0.0,1.30125,0.06034129124050492,4.108750000000001,0.27100013178700016,CHC,-3.1749015732775,-0.26778683805536296,4.267786838055363,-5.278116833028863,21.837896452400052,54.66210354759995,-0.5936470339796578,1.4822738737215149,1.1202261262784852,-0.7072567286325635,4.921750395361001,3.295749604639,1.0,1.0,1.0,-4.753922168918583
229,Mitch Spence (KCR),1.5,1.4142135623730951,28.75,24.01636346922061,1.0,0.0,1.3425,0.023145502494313772,4.48375,0.19985262427241585,KCR,-2.050609665440983,-2.7426406871192857,5.742640687119286,-1.5978688884010865,-43.299090407661836,100.79909040766184,-3.3298662921819404,1.4119365074829413,1.2730634925170587,-2.835422695747304,5.083307872817247,3.884192127182752,1.0,1.0,1.0,-4.813767541771314
230,Jake Woodford (MIL),1.6,1.3416407864998738,28.0,21.817424229271428,1.0,0.0,1.3519999999999999,0.034205262752974086,4.462,0.15786069808536882,MIL,-2.0869967789997985,-2.424922359499621,5.624922359499621,-1.7932914348114384,-37.452272687814286,93.45227268781429,-2.5309388557145662,1.4546157882589221,1.2493842117410776,-3.451883041667428,4.935582094256106,3.9884179057438933,1.0,1.0,1.0,-4.863110111193231
231,Ben Casparius (LAD),3.25,1.2817398889233114,55.625,9.085899593797604,12.375,1.7677669529663687,1.335,0.02777460299317657,4.525,0.22296700588716176,LAD,-0.8972179222463128,-0.5952196667699341,7.095219666769934,-1.265697455852402,28.36730121860719,82.8826987813928,-2.5048577143846167,1.4183238089795296,1.2516761910204703,-2.726487106232745,5.193901017661486,3.8560989823385152,0.4949747468305833,7.071699141100894,17.678300858899107,-4.91938646456316
232,Jordan Hicks (CHW),2.875,0.8345229603962802,56.875,7.100050301632678,12.25,1.3887301496588271,1.395,0.03703280399090197,4.25875,0.3663892348699282,CHW,-1.82739130302159,0.3714311188111594,5.378568881188841,-1.443651743938065,35.57484909510197,78.17515090489803,-3.498828460390439,1.5060984119727059,1.2839015880272941,-0.932523759296481,5.357917704609784,3.1595822953902157,0.5400617248673217,8.083809551023519,16.41619044897648,-5.002086642309967
233,Brendon Little (TOR),3.125,0.6408699444616557,59.0,5.070925528371102,10.75,2.1213203435596424,1.35625,0.052627396450355204,3.48875,0.21728437587640745,TOR,-1.9894832188939993,1.202390166615033,5.047609833384967,-1.6022716079228119,43.7872234148867,74.2127765851133,-1.7257442833430419,1.5141321893510655,1.1983678106489344,1.9713029600295402,4.140603127629222,2.8368968723707777,-0.3535533905932738,4.386038969321072,17.11396103067893,-5.113963103096682
234,Ryan Gusto (MIA),3.0,1.5491933384829668,46.666666666666664,18.853823661704983,1.0,0.0,1.3683333333333334,0.037638632635453965,4.5183333333333335,0.10796604404472135,MIA,-0.9036961141150596,-1.6475800154489004,7.6475800154489,-1.085102613688244,-9.894804318448287,103.22813765178162,-2.7340196680744984,1.4812492312396952,1.2554174354269716,-5.568880524611538,4.842231465467497,4.19443520119917,1.0,1.0,1.0,-5.29169892048934
235,Tobias Myers (NYM),4.166666666666667,0.983192080250175,66.83333333333333,12.639883965712132,10.0,2.449489742783178,1.2883333333333333,0.043550736694878876,4.198333333333333,0.18872378405136594,NYM,-0.23732222626727648,1.2170904259161421,7.116242907417192,-0.02307510634257938,28.91368143619693,104.75298523046973,-0.5259328232547471,1.41898554341797,1.1576811232486968,-1.490273212852974,4.764504685487431,3.6321619811792356,-0.6123724356957946,2.6515307716504664,17.348469228349533,-5.3384655471965505
236,Nick Mears (KCR),2.875,0.6408699444616557,55.25,3.845219666769935,12.25,0.7071067811865476,1.33,0.022677868380553644,4.3,0.16097914683053138,KCR,-2.379577967696746,0.952390166615033,4.797609833384967,-3.088250094688413,43.714340999690194,66.7856590003098,-2.8473323633361742,1.398033605141661,1.261966394858339,-2.378672481534375,4.782937440491594,3.817062559508406,1.0606601717798212,10.128679656440358,14.371320343559642,-5.390532048356603
237,Craig Kimbrel (NYM),1.25,0.7071067811865476,20.5,12.739141034061687,1.0,0.0,1.33375,0.053167524996803356,4.18875,0.2657301262559439,NYM,-4.45477272147524,-0.8713203435596428,3.371320343559643,-3.659979889957644,-17.71742310218506,58.71742310218506,-1.285021798090774,1.49325257499041,1.17424742500959,-1.0223404869232053,4.985940378767832,3.391559621232168,1.0,1.0,1.0,-5.422114896446863
238,Justin Lawrence (PIT),3.0,0.7559289460184545,56.625,2.924648941081891,12.125,0.35355339059327373,1.38125,0.014577379737113145,4.0325,0.12914554358773447,PIT,-1.8520259177452043,0.7322131619446366,5.267786838055363,-3.5901744829982305,47.85105317675433,65.39894682324567,-7.945284451673714,1.4249821392113395,1.3375178607886606,-0.8936945361049852,4.419936630763203,3.645063369236796,1.7677669529663689,11.064339828220179,13.185660171779821,-5.44234462369029
239,Jake Cousins (LAD),0.6,0.8944271909999159,15.8,15.20526224699857,1.0,0.0,1.322,0.02489979919597749,4.108,0.3296513309543889,LAD,-4.2485291572495925,-2.0832815729997476,3.2832815729997478,-3.375476145446374,-29.81578674099571,61.41578674099571,-2.27196324460992,1.3966993975879325,1.2473006024120676,-0.5791472648204837,5.096953992863167,3.119046007136833,1.0,1.0,1.0,-5.475115812126369
240,Angel Chivilli (NYY),1.25,0.7071067811865476,26.75,15.781996976663903,1.0,0.0,1.3162500000000001,0.03543101950067406,4.4825,0.27561619276502214,NYY,-4.45477272147524,-0.8713203435596428,3.371320343559643,-2.558294749371744,-20.595990929991707,74.0959909299917,-1.4343766927299881,1.4225430585020222,1.209956941497978,-2.0514638889476107,5.309348578295066,3.6556514217049334,1.0,1.0,1.0,-5.498908052524582
241,Hunter Stratton (ATL),1.625,0.7440238091428449,27.375,9.89859297360705,1.0,0.0,1.32375,0.03814914340921875,4.2975,0.28090415243841277,ATL,-3.7297193529289623,-0.6070714274285347,3.8570714274285347,-4.015722245170274,-2.320778920821148,57.07077892082115,-1.5287742622639076,1.4381974302276563,1.2093025697723436,-1.354257896739608,5.140212457315238,3.454787542684762,1.0,1.0,1.0,-5.628473757102752
242,Tommy Nance (TOR),2.875,0.8345229603962802,53.375,2.973093626895345,11.5,1.4142135623730956,1.2650000000000001,0.02725540575476994,3.7874999999999996,0.17144345173513373,TOR,-1.82739130302159,0.3714311188111594,5.378568881188841,-4.624812308503869,44.45571911931397,62.29428088068603,0.01572427255082933,1.34676621726431,1.1832337827356902,0.7558371697597956,4.301830355205401,3.2731696447945984,0.0,7.2573593128807135,15.742640687119287,-5.680642169214833
243,Nick Raquet (STL),2.375,1.5979898086569353,27.0,8.194074514114277,1.0,0.0,1.36875,0.04086126352846733,4.31375,0.19784102564577308,STL,-1.2672170930188522,-2.418969425970806,7.168969425970806,-4.896831232237975,2.417776457657169,51.58222354234283,-2.528591131291036,1.4913337905854018,1.246166209414598,-2.004976800802091,4.907273076937319,3.7202269230626808,1.0,1.0,1.0,-5.697616257349955
244,Sean Newcomb (CHW),2.875,0.6408699444616557,65.5,2.9760952365713806,12.875,2.416461403433896,1.3462500000000002,0.015979898086569386,4.07,0.2499714269385888,CHW,-2.379577967696746,0.952390166615033,4.797609833384967,-0.5460174728387006,56.571714290285854,74.42828570971415,-5.057693618168725,1.3941896942597083,1.298310305740292,-0.6117365834145297,4.819914280815767,3.3200857191842337,0.5690138472917736,5.625615789698312,20.124384210301688,-5.749956405659833
245,Hunter Dobbins (STL),4.285714285714286,0.48795003647426655,61.714285714285715,2.690370836538197,1.0,0.0,1.3585714285714285,0.021930626551751254,4.4399999999999995,0.11733143937865351,STL,-0.2342160175076344,2.821864176291486,5.749564395137085,-2.0111406993529775,53.64317320467112,69.7853982239003,-4.247158963883734,1.4243633082266822,1.2927795489161749,-4.456748075672224,4.79199431813596,4.088005681864039,1.0,1.0,1.0,-5.9492637564165705
246,Alex Carrillo (NYM),1.3333333333333333,0.816496580927726,25.666666666666668,10.03327796219494,1.0,0.0,1.3550000000000002,0.03781534080237807,4.2749999999999995,0.4553130791005238,NYM,-3.7558842722675316,-1.1161564094498446,3.782823076116511,-4.1320826044635615,-4.433167219918154,55.76650055325149,-2.3686532150940134,1.4684460224071345,1.241553977592866,-0.7860891397491473,5.640939237301571,2.909060762698428,1.0,1.0,1.0,-6.042709231574253
247,Joe Rock (TBR),1.6666666666666667,1.632993161855452,27.666666666666668,29.574764017091777,1.0,0.0,1.335,0.015165750888103175,4.235,0.08961026726887916,TBR,-1.673817990901834,-3.232312818899689,6.565646152233023,-1.334189287546966,-61.057625384608656,116.390958717942,-4.587404150624941,1.3804972526643096,1.2895027473356904,-3.547770544113494,4.503830801806638,3.966169198193363,1.0,1.0,1.0,-6.143181973187236
248,Kirby Yates (LAA),2.875,0.8345229603962802,59.5,4.780914437337574,9.375,6.523309852258394,1.28875,0.03482097069296034,4.07,0.3493667741173208,LAA,-1.82739130302159,0.3714311188111594,5.378568881188841,-1.5948831755805817,45.15725668798728,73.84274331201271,-0.6697523965391154,1.393212912078881,1.1842870879211191,-0.43769665004067076,5.118100322351963,3.0218996776480376,-0.32575487722146407,-10.194929556775183,28.944929556775183,-6.158497911289278
249,Jhony Brito (SDP),1.5,1.4142135623730951,19.125,14.544881279287617,1.0,0.0,1.3175000000000001,0.015811388300841934,4.24875,0.12483560618440788,SDP,-2.050609665440983,-2.7426406871192857,5.742640687119286,-3.3001300648877456,-24.509643837862853,62.75964383786285,-3.2932863060896316,1.364934164902526,1.2700658350974743,-2.6568274613632834,4.623256818553224,3.8742431814467766,1.0,1.0,1.0,-6.3008534977816435
250,Enyel De Los Santos (HOU),3.0,0.7559289460184544,57.0,3.5456210417116716,11.5,1.4142135623730956,1.27625,0.040333431719675364,4.265,0.2596701204000405,HOU,-1.8520259177452045,0.732213161944637,5.267786838055363,-2.8556351287649426,46.363136874864985,67.63686312513502,-0.26829922746567714,1.3972502951590262,1.155249704840974,-1.3398409725796552,5.0440103612001215,3.485989638799878,0.0,7.2573593128807135,15.742640687119287,-6.315801246555479
251,Jonathan Bowlan (PHI),2.875,0.6408699444616557,57.125,8.592978861505813,11.375,1.7677669529663687,1.30125,0.028504385627478483,4.2125,0.2319944580618867,PHI,-2.379577967696746,0.952390166615033,4.797609833384967,-1.163740788982649,31.34606341548256,82.90393658451744,-1.256698847664209,1.3867631568824355,1.2157368431175646,-1.2733781191784415,4.908483374185661,3.51651662581434,-0.07071067811865477,6.071699141100894,16.678300858899107,-6.426949114115319
252,David Morgan (SDP),2.75,0.7071067811865475,59.625,2.199837656347785,11.5,1.4142135623730956,1.2875,0.03494894235064308,3.9275,0.17806499615910715,SDP,-2.3334523779155973,0.6286796564403576,4.871320343559642,-3.4093424932327285,53.02548703095665,66.22451296904336,-0.6315335196695128,1.3923468270519292,1.182653172948071,-0.058499238431787656,4.461694988477322,3.3933050115226786,0.0,7.2573593128807135,15.742640687119287,-6.432827629249626
253,Nolan Hoffman (PHI),1.25,0.7071067811865476,18.125,14.515385925679983,1.0,0.0,1.385,0.047809144373375745,4.4262500000000005,0.42831688869674217,PHI,-4.45477272147524,-0.8713203435596428,3.371320343559643,-3.3757283651212715,-25.42115777703995,61.67115777703995,-2.501015865032216,1.5284274331201273,1.2415725668798727,-1.188761592418011,5.711200666090227,3.1412993339097737,1.0,1.0,1.0,-6.520278544046738
254,Seth Johnson (PHI),1.5,1.4142135623730951,23.125,16.137246180365295,1.0,0.0,1.445,0.05756983337031392,4.7225,0.22192341021172166,PHI,-2.050609665440983,-2.7426406871192857,5.742640687119286,-2.7266114371816554,-25.286738541095886,71.53673854109589,-3.119193127003649,1.6177095001109418,1.2722904998890583,-3.6292550925487084,5.388270230635165,4.056729769364836,1.0,1.0,1.0,-6.525669322174996
255,Joel Kuhnel (ATH),1.0,0.9258200997725514,11.875,10.960155108391486,1.0,0.0,1.3275000000000001,0.03240370349203938,4.26375,0.31075656526796464,ATH,-3.6724197290977805,-1.7774602993176543,3.7774602993176543,-5.040987052975065,-21.005465325174455,44.755465325174455,-1.9155658731008216,1.4247111104761183,1.230288889523882,-1.1155570160448158,5.196019695803894,3.331480304196106,1.0,1.0,1.0,-6.744529671218483
256,Joe Mantiply (TOR),1.0,0.9258200997725514,11.625,8.650970218090322,1.0,0.0,1.28125,0.03181980515339457,4.12125,0.17058198699075575,TOR,-3.6724197290977805,-1.7774602993176543,3.7774602993176543,-6.415465387216588,-14.327910654270966,37.577910654270966,-0.4972195302629182,1.3767094154601838,1.1857905845398162,-1.1968829198696747,4.632995960972267,3.6095040390277324,1.0,1.0,1.0,-6.781987566446961
257,River Ryan (LAD),3.25,0.9574271077563381,49.75,5.377421934967226,1.0,0.0,1.3975,0.02499999999999991,4.5825,0.29680240340446495,LAD,-1.2011358260943081,0.3777186767309857,6.122281323269014,-3.231102228935639,33.61773419509832,65.88226580490168,-5.2828571428571545,1.4724999999999997,1.3225000000000002,-2.241951746461687,5.472907210213394,3.6920927897866047,1.0,1.0,1.0,-6.9570469443487895
258,Jose Espada (BAL),1.25,0.7071067811865476,19.5,13.585706774821418,1.0,0.0,1.36625,0.0738603895390292,4.41625,0.17385852212153924,BAL,-4.45477272147524,-0.8713203435596428,3.371320343559643,-3.5055224427678717,-21.257120324464253,60.25712032446425,-1.3650270354741696,1.5878311686170876,1.1446688313829123,-2.8711084195097105,4.937825566364618,3.894674433635382,1.0,1.0,1.0,-7.196430619226991
259,Michel Otanez (TEX),1.25,0.7071067811865476,25.625,11.90363089865561,1.0,0.0,1.3787500000000001,0.03181980515339451,4.09625,0.2505387053074691,TEX,-4.45477272147524,-0.8713203435596428,3.371320343559643,-3.4863312171991985,-10.085892695966834,61.335892695966834,-3.5613489154046416,1.4742094154601837,1.2832905845398166,-0.7151256986292321,4.8478661159224075,3.3446338840775933,1.0,1.0,1.0,-7.217578552708312
260,Nick Hernandez (ATH),0.75,1.5,22.75,20.172175556113594,0.0,0.0,1.395,0.15154757228892413,4.7575,0.47062901171375604,ATH,-2.4333333333333287,-3.75,5.25,-2.199812304655025,-37.76652666834078,83.26652666834079,-0.8549884806099147,1.8496427168667724,0.9403572831332276,-1.785730683296298,6.169387035141268,3.345612964858732,0.0,0.0,0.0,-7.273864801894566
261,Taylor Rashi (ARI),1.25,1.892969448600091,32.0,23.366642891095847,0.0,0.0,1.3925,0.03862210075418816,4.2825,0.3997811901528134,ARI,-1.6640522129554256,-4.428908345800273,6.928908345800273,-1.5032112299445815,-38.099928673287536,102.09992867328754,-3.290122134478895,1.5083663022625646,1.2766336977374355,-0.9140416699619827,5.48184357045844,3.0831564295415594,0.0,0.0,0.0,-7.371427247340885
262,Luke Little (CHC),1.125,0.3535533905932738,26.25,14.878075912467407,1.0,0.0,1.33125,0.047939694259708045,3.5725000000000002,0.36354406296112945,CHC,-9.263098833543753,0.06433982822017859,2.1856601717798214,-2.747331055472563,-18.38422773740222,70.88422773740223,-1.3730047633355376,1.4750690827791242,1.187430917220876,0.9478447551216818,4.663132188883388,2.481867811116612,1.0,1.0,1.0,-7.43558989723017
263,Zach Penrod (WSN),0.6,0.8944271909999159,15.0,13.416407864998739,1.0,0.0,1.5,0.09539392014169454,4.432,0.27851391347650833,WSN,-4.2485291572495925,-2.0832815729997476,3.2832815729997478,-3.885168110905884,-25.249223594996216,55.24922359499622,-2.4589767169962706,1.7861817604250836,1.2138182395749164,-1.8488005149879112,5.267541740429525,3.5964582595704755,1.0,1.0,1.0,-7.441474500139659
264,Eric Orze (MIN),3.0,0.5345224838248488,60.875,2.474873734152916,12.375,1.7677669529663687,1.35125,0.02531938839252293,4.12375,0.12883405716546453,MIN,-2.619160170741746,1.3964325485254536,4.603567451474547,-2.525381361380527,53.450378797541255,68.29962120245875,-3.3895537775617215,1.4272081651775688,1.2752918348224314,-1.6041307028097411,4.5102521714963935,3.7372478285036066,0.4949747468305833,7.071699141100894,17.678300858899107,-7.663352278340819
